,source,dbType,source_type,jobType,run_time,total_objects_count,avg_object_run_time,avg_run_time,max_run_time,min_run_time,std_run_time,avg_table_run_time,max_table_run_time,min_table_run_time
9876,SAP Corp,sap,db,raw,143,10,27.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9877,SAP Corp,sap,db,hive,36,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9878,SAP Corp,sap,db,raw,144,10,27.6000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9879,SAP Corp,sap,db,hive,35,1,30.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9880,SAP Corp,sap,db,raw,140,10,26.9000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9881,SAP Corp,sap,db,hive,38,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9882,SAP Corp,sap,db,raw,134,10,25.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9883,SAP Corp,sap,db,hive,38,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9884,SAP Corp,sap,db,raw,142,10,27.3000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9885,SAP Corp,sap,db,hive,36,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9886,SAP Corp,sap,db,raw,138,10,26.5000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9887,SAP Corp,sap,db,hive,37,1,32.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9888,SAP Corp,sap,db,raw,142,10,27.2000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9889,SAP Corp,sap,db,hive,37,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9890,SAP Corp,sap,db,raw,148,10,28.6000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9891,SAP Corp,sap,db,hive,37,1,32.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9892,SAP Corp,sap,db,raw,136,10,26.1000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9893,SAP Corp,sap,db,hive,38,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9894,SAP Corp,sap,db,raw,141,10,27.1000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9895,SAP Corp,sap,db,hive,40,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9896,SAP Corp,sap,db,raw,146,10,28.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9897,SAP Corp,sap,db,hive,37,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9898,SAP Corp,sap,db,raw,131,10,25.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9899,SAP Corp,sap,db,hive,38,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9900,SAP Corp,sap,db,raw,140,10,26.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9901,SAP Corp,sap,db,hive,39,1,35.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9902,SAP Corp,sap,db,raw,147,10,28.1000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9903,SAP Corp,sap,db,hive,36,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9904,SAP Corp,sap,db,raw,137,10,26.5000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9905,SAP Corp,sap,db,hive,35,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9906,SAP Corp,sap,db,raw,140,10,26.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9907,SAP Corp,sap,db,hive,35,1,32.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9908,SAP Corp,sap,db,raw,140,10,26.9000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9909,SAP Corp,sap,db,hive,35,1,32.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9910,SAP Corp,sap,db,raw,145,10,28.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9911,SAP Corp,sap,db,hive,47,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9912,SAP Corp,sap,db,raw,142,10,27.4000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9913,SAP Corp,sap,db,hive,40,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9914,SAP Corp,sap,db,raw,135,10,25.9000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9915,SAP Corp,sap,db,hive,40,1,36.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9916,SAP Corp,sap,db,raw,141,10,26.9000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9917,SAP Corp,sap,db,hive,38,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9918,SAP Corp,sap,db,raw,137,10,26.3000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9919,SAP Corp,sap,db,hive,38,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9920,SAP Corp,sap,db,raw,139,10,26.4000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9921,SAP Corp,sap,db,hive,40,1,36.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9922,SAP Corp,sap,db,raw,143,10,27.4000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9923,SAP Corp,sap,db,hive,39,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9924,SAP Corp,sap,db,raw,163,10,31.5000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9925,SAP Corp,sap,db,hive,39,1,34.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9926,SAP Corp,sap,db,raw,140,10,26.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9927,SAP Corp,sap,db,hive,35,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9928,SAP Corp,sap,db,raw,146,10,27.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9929,SAP Corp,sap,db,hive,37,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9930,SAP Corp,sap,db,raw,139,10,26.4000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9931,SAP Corp,sap,db,hive,32,1,29.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9932,SAP Corp,sap,db,raw,137,10,26.3000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9933,SAP Corp,sap,db,hive,35,1,31.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9934,SAP Corp,sap,db,raw,131,10,25.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9935,SAP Corp,sap,db,hive,33,1,30.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9936,SAP Corp,sap,db,raw,135,10,26.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9937,SAP Corp,sap,db,hive,37,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9938,SAP Corp,sap,db,raw,139,10,26.7000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9939,SAP Corp,sap,db,hive,37,1,32.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9940,SAP Corp,sap,db,raw,135,10,26.1000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9941,SAP Corp,sap,db,hive,42,1,37.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9942,SAP Corp,sap,db,raw,135,10,25.8000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9943,SAP Corp,sap,db,hive,40,1,35.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9944,SAP Corp,sap,db,raw,142,10,27.4000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9945,SAP Corp,sap,db,hive,37,1,33.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9946,SAP Corp,sap,db,raw,141,10,27.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9947,SAP Corp,sap,db,hive,41,1,36.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9948,SAP Corp,sap,db,raw,141,10,27.2000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9949,SAP Corp,sap,db,hive,44,1,39.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9950,SAP Corp,sap,db,raw,145,10,28.0000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9951,SAP Corp,sap,db,hive,40,1,37.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9952,SAP Corp,sap,db,raw,137,10,26.5000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9953,SAP Corp,sap,db,hive,37,1,32.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9954,SAP Corp,sap,db,raw,143,10,27.1000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9955,SAP Corp,sap,db,hive,40,1,36.0000,62.1616161616,880.0,29.0,97.840543028,53.5101010101,53.5101010101,53.5101010101
9956,SAP Corp,sap,db,raw,138,10,26.5000,201.186868687,1504.0,10.0,122.416371905,34.829523663,98.8383838384,24.7055837563
9957,SAP Corp,sap,db,raw,10,1,5.0000,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9958,SAP Corp,sap,db,hive,1850,266,30.2519,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9959,SAP Corp,sap,db,raw,3108,329,46.9058,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9960,SAP Corp,sap,db,hive,1966,266,34.7143,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9961,SAP Corp,sap,db,raw,2827,329,42.6383,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9962,SAP Corp,sap,db,hive,1890,266,33.2857,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9963,SAP Corp,sap,db,raw,2871,329,43.3252,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9964,SAP Corp,sap,db,hive,5656,266,102.8947,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9965,SAP Corp,sap,db,raw,2859,329,43.0638,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9966,SAP Corp,sap,db,hive,3785,266,68.6391,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9967,SAP Corp,sap,db,raw,2849,329,42.9666,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9968,SAP Corp,sap,db,hive,4324,266,78.9248,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9969,SAP Corp,sap,db,raw,2855,329,43.0395,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9970,SAP Corp,sap,db,hive,5819,266,107.2030,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9971,SAP Corp,sap,db,raw,2855,329,42.9848,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9972,SAP Corp,sap,db,raw,3515,329,52.7933,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9973,SAP Corp,sap,db,hive,5534,266,101.6504,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9974,SAP Corp,sap,db,raw,4626,329,69.9726,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9975,SAP Corp,sap,db,hive,1448,266,24.9737,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9976,SAP Corp,sap,db,raw,2786,329,41.9666,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9977,SAP Corp,sap,db,hive,4162,266,64.8797,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9978,SAP Corp,sap,db,raw,2776,329,41.8176,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9979,SAP Corp,sap,db,hive,1609,271,27.4096,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9980,SAP Corp,sap,db,raw,3674,329,54.4833,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9981,SAP Corp,sap,db,hive,5917,271,89.1365,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9982,SAP Corp,sap,db,raw,2862,329,43.1033,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9983,SAP Corp,sap,db,hive,1834,318,26.4969,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9984,SAP Corp,sap,db,raw,2792,329,42.0030,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9985,SAP Corp,sap,db,hive,7948,318,93.0629,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9986,SAP Corp,sap,db,raw,2810,329,42.4468,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9987,SAP Corp,sap,db,hive,8031,318,87.6981,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9988,SAP Corp,sap,db,raw,2927,329,44.0030,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9989,SAP Corp,sap,db,hive,1841,318,26.9340,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9990,SAP Corp,sap,db,raw,3141,329,47.3860,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9991,SAP Corp,sap,db,hive,1897,318,27.7925,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9992,SAP Corp,sap,db,raw,3102,329,46.5410,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9993,SAP Corp,sap,db,hive,1928,318,28.2201,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9994,SAP Corp,sap,db,raw,3127,329,46.8602,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9995,SAP Corp,sap,db,hive,1898,318,27.7390,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9996,SAP Corp,sap,db,raw,3233,329,48.6535,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9997,SAP Corp,sap,db,raw,3082,329,46.4468,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
9998,SAP Corp,sap,db,hive,1843,318,26.9560,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
9999,SAP Corp,sap,db,raw,3226,329,48.5897,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10000,SAP Corp,sap,db,hive,1904,318,27.9906,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10001,SAP Corp,sap,db,raw,3291,329,49.5258,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10002,SAP Corp,sap,db,hive,2025,318,29.2799,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10003,SAP Corp,sap,db,raw,3419,329,51.3921,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10004,SAP Corp,sap,db,hive,2123,318,30.6132,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10005,SAP Corp,sap,db,raw,3376,329,50.6474,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10006,SAP Corp,sap,db,hive,2143,318,30.5503,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10007,SAP Corp,sap,db,raw,3475,329,51.9635,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10008,SAP Corp,sap,db,hive,1946,318,28.5346,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10009,SAP Corp,sap,db,raw,3435,329,51.4833,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10010,SAP Corp,sap,db,hive,1950,318,28.5849,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10011,SAP Corp,sap,db,raw,3437,329,51.0851,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10012,SAP Corp,sap,db,hive,2171,318,31.1509,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10013,SAP Corp,sap,db,raw,3423,329,51.2523,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10014,SAP Corp,sap,db,hive,2162,318,31.0440,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10015,SAP Corp,sap,db,raw,3689,329,55.7173,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10016,SAP Corp,sap,db,hive,1974,318,28.7862,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10017,SAP Corp,sap,db,raw,3587,329,53.7356,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10018,SAP Corp,sap,db,hive,1981,318,28.8176,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10019,SAP Corp,sap,db,raw,3517,329,52.6170,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10020,SAP Corp,sap,db,hive,1911,318,27.7925,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10021,SAP Corp,sap,db,raw,4100,329,60.6322,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10022,SAP Corp,sap,db,hive,1883,318,27.4277,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10023,SAP Corp,sap,db,raw,3613,329,54.5805,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10024,SAP Corp,sap,db,hive,1920,318,28.0660,2697.8974359,8031.0,23.0,1828.43078012,43.1510755724,170.84,23.347826087
10025,SAP Corp,sap,db,raw,3829,329,56.3100,3201.7,4626.0,10.0,654.968556497,49.0988276162,1671.65714286,25.6571428571
10026,SAP BT&S,sap,db,raw,33746,270,461.0967,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10027,SAP BT&S,sap,db,hive,1229,1,1217.0000,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10028,SAP BT&S,sap,db,raw,36162,1,36161.0000,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10029,SAP BT&S,sap,db,raw,40353,276,730.2210,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10030,SAP BT&S,sap,db,hive,6417,243,102.1564,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10031,SAP BT&S,sap,db,raw,37890,276,711.7826,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10032,SAP BT&S,sap,db,raw,55401,276,1053.0543,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10033,SAP BT&S,sap,db,hive,5106,242,72.1983,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10034,SAP BT&S,sap,db,raw,39659,276,717.9493,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10035,SAP BT&S,sap,db,hive,9706,237,170.3249,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10036,SAP BT&S,sap,db,raw,35921,266,704.5188,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10037,SAP BT&S,sap,db,hive,6937,243,97.2016,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10038,SAP BT&S,sap,db,raw,51140,276,824.8116,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10039,SAP BT&S,sap,db,hive,3742,229,75.7686,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10040,SAP BT&S,sap,db,raw,36387,260,939.1654,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10041,SAP BT&S,sap,db,hive,3987,241,75.9461,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10042,SAP BT&S,sap,db,raw,32585,277,1357.9170,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10043,SAP BT&S,sap,db,hive,6967,242,114.6570,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10044,SAP BT&S,sap,db,raw,51830,277,1074.2347,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10045,SAP BT&S,sap,db,hive,4580,242,92.6198,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10046,SAP BT&S,sap,db,raw,27645,275,490.8945,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10047,SAP BT&S,sap,db,hive,15999,241,305.5062,4027.24324324,15999.0,17.0,2625.08257173,100.974071575,2294.08333333,28.3870967742
10048,SAP BT&S,sap,db,raw,31405,275,609.8509,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
10049,SAP BT&S,sap,db,raw,1082,275,56.6473,46758.0,79384.0,838.0,23145.6672066,1628.59871626,84026.1428571,26.0
